ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.286,1,0,0,0,0,-1.4990863800048828,0.00000000000003586781682752248,-0,-0.00000000000000020856226322402913,0.0000000000004506570168562932
0.286,2,0,0,0,0,0,0,0,0,0
0.286,3,0,0,0,0,0,0,0,0,0
0.286,4,0,0,0,0,0,0,0,0,0
0.286,5,0,0,0,0,0,0,0,0,0
0.286,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,-0.000000000000002184427397811638,-0.000000000000007285503182569992
0.286,1,1,0,0,0,1.498889446258545,0.000000000000008966254557666187,-3.1415927410125732,-0.000000000000007048424645116853,0.00000000000030400396180822254
0.286,2,1,0,0,0,0,0,0,0,0
0.286,3,1,0,0,0,0,0,0,0,0
0.286,4,1,0,0,0,0,0,0,0,0
0.286,5,1,0,0,0,0,0,0,0,0
0.286,-1,-1,0,0,0,0,0,0,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019
0.303,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,0.000000000000005465932939934346,-0.000000000000007092210370636624
0.303,1,0,0,0,0,-1.4990863800048828,0.000000000000035647642471344984,-0,-0.0000000000000034178716145651607,0.0000000000004103998715465405
0.303,2,0,0,0,0,0,0,0,0,0
0.303,3,0,0,0,0,0,0,0,0,0
0.303,4,0,0,0,0,0,0,0,0,0
0.303,5,0,0,0,0,0,0,0,0,0
0.303,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,-0.000000000000003789082073482204,-0.000000000000007285503182569992
0.303,1,1,0,0,0,1.498889446258545,0.00000000000003161774769951109,-3.1415927410125732,-0.000000000000005443769969446287,0.0000000000005008586777834428
0.303,2,1,0,0,0,0,0,0,0,0
0.303,3,1,0,0,0,0,0,0,0,0
0.303,4,1,0,0,0,0,0,0,0,0
0.303,5,1,0,0,0,0,0,0,0,0
0.303,-1,-1,0,0,0,0,0,0,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005
0.333,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,0.000000000000007070587615604912,-0.000000000000005487555694966058
0.333,1,0,0,0,0,-1.4990863800048828,0.000000000000042372921442218256,-0,-0.000000000000006627180965906292,0.0000000000003287984066652633
0.333,2,0,0,0,0,0,0,0,0,0
0.333,3,0,0,0,0,0,0,0,0,0
0.333,4,0,0,0,0,0,0,0,0,0
0.333,5,0,0,0,0,0,0,0,0,0
0.333,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,-0.00000000000000539373674915277,-0.000000000000005680848506899426
0.333,1,1,0,0,0,1.498889446258545,0.00000000000003626136866360756,-3.1415927410125732,-0.0000000000000022344606181051552,0.00000000000043213414399594145
0.333,2,1,0,0,0,0,0,0,0,0
0.333,3,1,0,0,0,0,0,0,0,0
0.333,4,1,0,0,0,0,0,0,0,0
0.333,5,1,0,0,0,0,0,0,0,0
